customerId,fullName,address,phone,email,credit,status,remarks
640,Alfie Mantram,Schaumburg,847-589-3457,amantramhr@biblegateway.com,33359,false,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
641,Kare Le Claire,Skarżysko-Kamienna,219-109-9037,klehs@baidu.com,33172,false,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
642,Goldy Villaret,Guandukou,577-535-0838,gvillaretht@baidu.com,29565,true,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.
643,Ethelbert Avramovitz,Hamburg,816-806-6499,eavramovitzhu@t.co,27697,true,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
644,Roderich Cicetti,Savannah,912-887-5970,rcicettihv@ehow.com,15515,true,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
645,Rasia Labbet,Shencang,793-444-0748,rlabbethw@harvard.edu,40038,false,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
646,Grantham Chipp,Rungis,343-369-5120,gchipphx@topsy.com,34729,false,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
647,Hewett Kolakowski,Tsaritsyno,160-929-2779,hkolakowskihy@adobe.com,36429,true,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
648,Rance Gillbee,Apuri,523-103-2401,rgillbeehz@earthlink.net,26095,true,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
649,Tristan Gason,Chenjiahe,293-817-8306,tgasoni0@ehow.com,36121,true,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
650,Daron Van der Son,Panggungsari,517-302-9864,dvani1@tamu.edu,49148,true,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
651,Milly D'Arrigo,Tamanan,405-627-7618,mdarrigoi2@bbb.org,26908,false,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
652,Rance Struttman,Stepanovićevo,835-380-0643,rstruttmani3@tripod.com,27519,true,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
653,Vanya Hale,Khamis Mushait,553-246-7969,vhalei4@archive.org,34633,true,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
654,Carly Collier,Camp Thorel,479-118-4407,ccollieri5@livejournal.com,39161,true,Fusce consequat. Nulla nisl. Nunc nisl.
655,Clemens Clancey,Chlumec nad Cidlinou,942-607-0222,cclanceyi6@mtv.com,32886,false,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
656,Britte Boichat,Maisons-Alfort,912-239-1912,bboichati7@php.net,17596,true,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
657,Larisa Lermouth,Palmeira,917-779-5393,llermouthi8@wikia.com,16826,false,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus."
658,Carver Reignould,San Jacinto,867-596-9574,creignouldi9@acquirethisname.com,23718,true,Phasellus in felis. Donec semper sapien a libero. Nam dui.
659,Pincus Copin,Libas,681-716-6213,pcopinia@narod.ru,23418,true,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
660,Leoline Jeffreys,Mhamid,229-508-6526,ljeffreysib@house.gov,22334,true,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.
661,Konstantine Leroux,Maranura,186-619-2122,klerouxic@whitehouse.gov,28356,true,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
662,Marmaduke Wooding,Tomioka,756-565-2996,mwoodingid@google.co.jp,28318,true,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
663,Kin Missington,Chalandrítsa,614-249-2557,kmissingtonie@storify.com,17493,false,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
664,Hailee McNerlin,Krzeczów,242-241-7309,hmcnerlinif@360.cn,13115,false,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
665,Xylina Coate,Monte Novo,614-252-7856,xcoateig@de.vu,48794,false,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
666,Cindie Henzer,Pasireurih,493-284-1031,chenzerih@msu.edu,37719,false,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.
667,Artus Langmead,Shibetsu,612-769-0974,alangmeadii@dmoz.org,46308,false,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
668,Tadeas Ranfield,Izlake,792-291-2504,tranfieldij@booking.com,46626,true,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."
669,Randie Readitt,Makamba,386-585-8023,rreadittik@infoseek.co.jp,15114,true,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
670,Marin Janc,Alegrete,333-789-5210,mjancil@ustream.tv,10392,true,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
671,Petronia Burdytt,Xianxi,445-582-8119,pburdyttim@symantec.com,41823,false,In congue. Etiam justo. Etiam pretium iaculis justo.
672,Charissa Boyce,Bayt Ūmmar,827-572-1900,cboycein@histats.com,15893,true,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
673,Jeramie Powles,Kalodu,610-238-1551,jpowlesio@simplemachines.org,42614,false,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
674,Thaxter Le feuvre,Mahdalynivka,236-927-2732,tleip@comcast.net,44111,false,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
675,Paquito Bucknell,Kesamben,688-119-5793,pbucknelliq@blogger.com,39321,true,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus."
676,Matty Oehm,Sinegorskiy,837-676-0653,moehmir@blogspot.com,11775,true,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
677,Tiffy Sweatman,Bandera,882-523-4595,tsweatmanis@1688.com,28757,false,Phasellus in felis. Donec semper sapien a libero. Nam dui.
678,Julie Medler,Göteborg,891-840-0498,jmedlerit@tiny.cc,40136,false,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
679,Kathlin Tapper,Pasirpengarayan,459-968-7599,ktapperiu@oracle.com,47209,true,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.
680,Lefty Deener,Chavusy,531-818-8315,ldeeneriv@reuters.com,16819,false,Fusce consequat. Nulla nisl. Nunc nisl.
681,Christiano McKibbin,Portarlington,342-735-1527,cmckibbiniw@opensource.org,21177,false,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
682,Kelsi Kinsey,Kongkeshu,131-760-1918,kkinseyix@digg.com,18003,true,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
683,Revkah McDoual,Novovarshavka,780-516-3135,rmcdoualiy@java.com,39937,true,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
684,Valentin Dutteridge,Ponta Delgada,444-870-5025,vdutteridgeiz@blogspot.com,11025,false,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
685,Joy Capeloff,Suchen,611-803-6246,jcapeloffj0@yolasite.com,21511,true,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
686,Emmey Brydon,Cutral-Có,169-323-9169,ebrydonj1@comcast.net,29887,false,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
687,Elwira Vasichev,Rakvere,300-938-6378,evasichevj2@furl.net,19246,false,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
688,Sallyann Broune,Jurovski Dol,635-731-3969,sbrounej3@nationalgeographic.com,49064,true,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
689,Megen Late,Turan,822-800-9568,mlatej4@irs.gov,48106,true,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
690,Amara Mustoe,Santana do Livramento,670-427-9676,amustoej5@ebay.co.uk,32457,false,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis."
691,Even McCrillis,Hulei,861-549-0917,emccrillisj6@seesaa.net,38221,false,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
692,Codi Shalloe,Dasha,320-126-6598,cshalloej7@rediff.com,25263,false,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
693,Marinna Simcock,Huangpu,309-388-7203,msimcockj8@globo.com,37709,true,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
694,Court McGlone,Blagodarnyy,882-577-4168,cmcglonej9@tumblr.com,30797,false,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
695,Adina Haythornthwaite,Légua,186-169-5930,ahaythornthwaiteja@barnesandnoble.com,49897,false,Sed ante. Vivamus tortor. Duis mattis egestas metus.
696,Leigh Ragat,Mohelno,323-518-2810,lragatjb@sitemeter.com,46736,false,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
697,Lise Comerford,Shijing,785-234-0151,lcomerfordjc@patch.com,31492,true,Fusce consequat. Nulla nisl. Nunc nisl.
698,Jaye Tosh,Żebbuġ,544-297-3865,jtoshjd@dion.ne.jp,37332,true,Fusce consequat. Nulla nisl. Nunc nisl.
699,Julian Rugieri,Ierápetra,953-119-1245,jrugierije@unblog.fr,32249,true,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
700,Sydelle Prestedge,Macedo de Cavaleiros,358-687-6260,sprestedgejf@illinois.edu,15196,true,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
701,Curran Halifax,Sendangwaru,407-596-7796,chalifaxjg@google.co.uk,37344,true,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
702,Tedda Jindrich,Hamilton,835-822-5224,tjindrichjh@drupal.org,47958,true,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
703,Cara McGraw,Foundiougne,188-926-6824,cmcgrawji@theglobeandmail.com,34701,false,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
704,Del Lackney,Sośno,378-438-5595,dlackneyjj@example.com,28188,true,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
705,Georges Braffington,Swinford,618-292-1633,gbraffingtonjk@go.com,30284,true,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
706,Brooks Iannini,Louny,913-381-2120,bianninijl@facebook.com,48327,false,Phasellus in felis. Donec semper sapien a libero. Nam dui.
707,Corie Baff,Tarimbang,918-315-9156,cbaffjm@chron.com,10596,true,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero."
708,Dionisio Sheara,Sambungjaya,293-973-5508,dshearajn@vinaora.com,27674,false,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
709,Kenon Galliford,Ōtsuki,412-849-7386,kgallifordjo@newsvine.com,20869,false,Fusce consequat. Nulla nisl. Nunc nisl.
710,Amalee Miranda,Pásion,780-302-3631,amirandajp@privacy.gov.au,10358,true,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
711,Abigael Battrum,Sanhui,886-271-4480,abattrumjq@wufoo.com,29429,true,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
712,Eliot Giff,Brongkah,704-665-1677,egiffjr@cam.ac.uk,43126,false,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
713,Hyacintha Daglish,Shibīn al Kawm,437-938-6713,hdaglishjs@ning.com,40786,false,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
714,Petronille Wedlake,Al Ibrāhīmīyah,142-384-5325,pwedlakejt@bloglines.com,17009,true,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
715,Timothee Barends,Nangabere,177-418-7473,tbarendsju@livejournal.com,44343,false,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
716,Korney Luttgert,Ob’,474-270-0745,kluttgertjv@admin.ch,21406,true,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
717,Patric Bernhardi,Qozonketkan,340-565-4620,pbernhardijw@chronoengine.com,15652,true,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
718,Allyn Vasyunkin,Queniquea,325-372-6765,avasyunkinjx@mozilla.org,49629,true,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
719,Eda Burhill,Katsina,815-267-4294,eburhilljy@nymag.com,27035,false,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.
720,Wallache Wildin,Romanovskaya,924-942-6271,wwildinjz@macromedia.com,34672,false,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
721,Doloritas MacDermott,Capela,638-903-9284,dmacdermottk0@theatlantic.com,25480,false,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
722,Zia Iacovacci,Kuidou,831-781-0318,ziacovaccik1@google.de,40530,true,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
723,Thurstan Martill,Tucheng,129-640-7999,tmartillk2@theguardian.com,49486,true,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
724,Nathalia Lambe,Cimongkor,386-542-9091,nlambek3@yelp.com,27171,true,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
725,Gene Jenkins,El Paso,915-193-6897,gjenkinsk4@forbes.com,20347,false,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
726,Ingram Castells,Reuleuet,144-541-9217,icastellsk5@nbcnews.com,30106,false,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
727,Aleta Treuge,Dazuo,101-582-3830,atreugek6@google.co.jp,16957,true,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
728,Vail Silliman,Sruki,182-164-7763,vsillimank7@weibo.com,45494,false,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
729,Ravi Pestridge,Randuboto,158-118-7662,rpestridgek8@jigsy.com,33377,true,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
730,Emelda Calrow,Alegrete,193-493-4334,ecalrowk9@mail.ru,22970,true,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
731,Brittan Redman,Caldas da Rainha,630-882-6809,bredmanka@infoseek.co.jp,45978,true,Fusce consequat. Nulla nisl. Nunc nisl.
